,image_name,type,xmin,xmax,ymin,ymax
1431,34155Date_14_08_2019.jpg,armature,289,596,89,420
1432,34155Date_14_08_2019.jpg,armature,421,624,261,419
1433,34187Date_14_08_2019.jpg,armature,187,483,59,386
1434,34188Date_14_08_2019.jpg,armature,298,535,61,393
1435,34192Date_14_08_2019.jpg,armature,139,388,0,318
1436,34207Date_14_08_2019.jpg,wood,75,212,16,234
1437,34209Date_14_08_2019.jpg,wood,397,502,278,420
1438,34209Date_14_08_2019.jpg,wood,33,61,268,406
1439,34215Date_14_08_2019.jpg,armature,101,611,111,312
1440,34221Date_14_08_2019.jpg,armature,157,357,7,85
1441,34258Date_14_08_2019.jpg,armature,0,240,26,399
1442,3429Date_02_08_2019.jpg,armature,249,703,88,314
1443,34369Date_14_08_2019.jpg,armature,118,354,0,306
1444,3436Date_02_08_2019.jpg,armature,189,325,228,356
1445,34370Date_14_08_2019.jpg,armature,272,494,2,381
1446,34371Date_14_08_2019.jpg,armature,463,668,0,391
1447,3437Date_02_08_2019.jpg,armature,414,591,249,400
1448,3439Date_02_08_2019.jpg,armature,178,507,152,385
1449,34408Date_14_08_2019.jpg,armature,145,582,64,337
1450,34415Date_14_08_2019.jpg,armature,89,475,121,382
1451,34417Date_14_08_2019.jpg,armature,121,340,0,395
1452,3442Date_02_08_2019.jpg,armature,82,267,26,420
1453,34431Date_14_08_2019.jpg,armature,201,519,56,379
1454,3443Date_02_08_2019.jpg,armature,533,678,54,420
1455,34442Date_14_08_2019.jpg,armature,192,216,324,419
1456,34442Date_14_08_2019.jpg,armature,353,477,35,418
1457,34443Date_14_08_2019.jpg,armature,78,288,228,348
1458,3446Date_02_08_2019.jpg,armature,150,367,4,316
1459,3451Date_02_08_2019.jpg,armature,498,703,214,286
1460,3459Date_02_08_2019.jpg,armature,323,384,42,287
1461,34700Date_14_08_2019.jpg,armature,140,488,117,356
1462,34792Date_14_08_2019.jpg,armature,146,602,0,420
1463,34817Date_14_08_2019.jpg,armature,0,406,138,303
1464,34843Date_14_08_2019.jpg,armature,79,284,118,332
1465,34845Date_14_08_2019.jpg,armature,103,321,236,391
1466,3485Date_02_08_2019.jpg,armature,531,703,1,313
1467,34863Date_14_08_2019.jpg,armature,151,370,125,203
1468,34865Date_14_08_2019.jpg,armature,119,211,235,330
1469,34866Date_14_08_2019.jpg,armature,284,545,247,388
1470,34868Date_14_08_2019.jpg,armature,204,369,1,390
1471,34892Date_14_08_2019.jpg,armature,90,281,89,342
1472,34893Date_14_08_2019.jpg,armature,135,329,91,341
1473,34895Date_14_08_2019.jpg,armature,113,424,15,399
1474,34922Date_14_08_2019.jpg,armature,299,377,83,147
1475,34932Date_14_08_2019.jpg,armature,1,195,294,370
1476,34933Date_14_08_2019.jpg,armature,181,542,291,397
1477,34934Date_14_08_2019.jpg,armature,119,432,25,378
1478,34948Date_14_08_2019.jpg,armature,3,226,11,419
1479,34950Date_14_08_2019.jpg,armature,143,380,11,419
1480,34951Date_14_08_2019.jpg,armature,134,185,123,309
1481,34953Date_14_08_2019.jpg,armature,205,243,1,215
1482,34958Date_14_08_2019.jpg,armature,59,345,56,418
1483,34978Date_14_08_2019.jpg,armature,108,565,9,182
1484,3499Date_02_08_2019.jpg,armature,234,384,113,395
1485,35004Date_14_08_2019.jpg,armature,113,336,0,90
1486,35007Date_14_08_2019.jpg,armature,0,296,153,401
1487,35008Date_14_08_2019.jpg,armature,166,523,171,414
1488,3502Date_02_08_2019.jpg,armature,214,587,194,418
1489,3503Date_02_08_2019.jpg,armature,578,689,227,317
1490,35041Date_14_08_2019.jpg,armature,101,336,0,277
1491,35048Date_14_08_2019.jpg,armature,126,172,192,394
1492,3505Date_02_08_2019.jpg,armature,74,355,20,196
1493,35062Date_14_08_2019.jpg,armature,3,200,53,354
1494,35064Date_14_08_2019.jpg,armature,168,519,1,313
1495,35074Date_14_08_2019.jpg,armature,63,271,81,299
1496,35075Date_14_08_2019.jpg,armature,343,563,97,319
1497,35083Date_14_08_2019.jpg,armature,162,414,117,408
1498,35084Date_14_08_2019.jpg,armature,559,696,154,419
1499,35090Date_14_08_2019.jpg,armature,149,508,50,346
1500,3509Date_02_08_2019.jpg,armature,139,600,145,419
1501,35101Date_14_08_2019.jpg,armature,8,430,1,366
1502,35118Date_14_08_2019.jpg,armature,89,345,95,184
1503,35142Date_14_08_2019.jpg,armature,428,690,68,368
1504,3517Date_02_08_2019.jpg,armature,192,467,1,419
1505,35180Date_14_08_2019.jpg,armature,93,417,102,402
1506,35181Date_14_08_2019.jpg,armature,135,465,105,403
1507,35221Date_14_08_2019.jpg,armature,58,352,11,406
1508,35222Date_14_08_2019.jpg,armature,145,379,115,213
1509,35223Date_14_08_2019.jpg,armature,368,703,4,242
1510,35240Date_14_08_2019.jpg,armature,178,255,0,164
1511,35241Date_14_08_2019.jpg,armature,393,495,0,163
1512,35241Date_14_08_2019.jpg,armature,117,144,2,118
1513,35251Date_14_08_2019.jpg,armature,160,536,42,415
1514,35251Date_14_08_2019.jpg,armature,138,564,185,397
1515,35276Date_14_08_2019.jpg,armature,165,538,271,419
1516,3528Date_03_08_2019.jpg,armature,204,549,3,273
1517,3528Date_03_08_2019.jpg,armature,7,379,2,254
1518,3531Date_03_08_2019.jpg,armature,169,578,0,131
1519,3532Date_03_08_2019.jpg,armature,143,432,195,359
1520,35332Date_14_08_2019.jpg,armature,21,458,238,419
1521,35333Date_14_08_2019.jpg,armature,99,565,237,417
1522,35336Date_14_08_2019.jpg,armature,311,573,109,299
1523,35345Date_14_08_2019.jpg,armature,173,618,27,219
1524,35355Date_14_08_2019.jpg,armature,136,540,187,382
1525,35356Date_14_08_2019.jpg,wood,140,270,21,372
1526,3535Date_03_08_2019.jpg,armature,101,469,2,336
1527,3536Date_03_08_2019.jpg,armature,227,588,3,344
1528,35383Date_14_08_2019.jpg,armature,121,282,13,319
1529,35385Date_14_08_2019.jpg,armature,18,272,290,420
1530,35386Date_14_08_2019.jpg,armature,71,449,305,420
1531,3539Date_03_08_2019.jpg,armature,86,196,0,80
1532,35434Date_14_08_2019.jpg,armature,3,404,0,182
1533,35435Date_14_08_2019.jpg,armature,147,641,0,235
1534,35437Date_14_08_2019.jpg,armature,150,378,73,411
1535,35438Date_14_08_2019.jpg,armature,225,468,80,420
1536,3544Date_03_08_2019.jpg,armature,407,595,0,118
1537,35462Date_14_08_2019.jpg,armature,70,288,2,246
1538,35463Date_14_08_2019.jpg,armature,150,380,0,251
1539,35471Date_14_08_2019.jpg,armature,18,655,122,271
1540,3550Date_03_08_2019.jpg,armature,131,519,77,343
1541,3551Date_03_08_2019.jpg,armature,19,484,82,415
1542,3551Date_03_08_2019.jpg,armature,90,581,0,171
1543,35538Date_15_08_2019.jpg,armature,173,502,61,399
1544,35586Date_15_08_2019.jpg,armature,193,411,1,268
1545,3560Date_03_08_2019.jpg,armature,103,548,149,257
1546,35624Date_15_08_2019.jpg,armature,361,448,6,186
1547,35658Date_15_08_2019.jpg,armature,83,356,0,178
1548,35659Date_15_08_2019.jpg,armature,171,450,0,186
1549,35677Date_15_08_2019.jpg,armature,1,339,194,419
1550,3567Date_03_08_2019.jpg,armature,185,372,116,294
1551,35684Date_15_08_2019.jpg,armature,65,251,85,335
1552,35685Date_15_08_2019.jpg,armature,85,430,0,352
1553,3568Date_03_08_2019.jpg,armature,1,225,198,420
1554,35696Date_15_08_2019.jpg,wood,163,348,321,420
1555,3571Date_03_08_2019.jpg,armature,196,325,301,420
1556,3573Date_03_08_2019.jpg,wood,92,176,286,421
1557,3574Date_03_08_2019.jpg,armature,87,265,72,260
1558,3575Date_03_08_2019.jpg,armature,392,567,159,402
1559,3575Date_03_08_2019.jpg,armature,147,229,86,184
1560,35768Date_15_08_2019.jpg,armature,121,365,55,212
1561,3576Date_03_08_2019.jpg,armature,437,612,156,405
1562,3576Date_03_08_2019.jpg,armature,194,281,87,184
1563,35781Date_15_08_2019.jpg,armature,229,516,0,415
1564,35947Date_15_08_2019.jpg,armature,116,420,10,248
1565,3596Date_03_08_2019.jpg,armature,246,318,245,320
1566,35971Date_15_08_2019.jpg,armature,555,703,60,271
1567,3597Date_03_08_2019.jpg,armature,124,263,41,264
1568,35998Date_15_08_2019.jpg,armature,84,362,14,368
1569,36002Date_15_08_2019.jpg,armature,62,459,69,143
1570,36002Date_15_08_2019.jpg,armature,124,561,38,375
1571,36007Date_15_08_2019.jpg,armature,20,247,97,359
1572,36007Date_15_08_2019.jpg,other,50,185,120,302
1573,36009Date_15_08_2019.jpg,armature,158,524,160,418
1574,36012Date_15_08_2019.jpg,armature,152,454,1,363
1575,36015Date_15_08_2019.jpg,armature,128,473,151,420
1576,3601Date_03_08_2019.jpg,armature,207,343,0,382
1577,36023Date_15_08_2019.jpg,armature,115,429,62,179
1578,3602Date_03_08_2019.jpg,armature,449,595,5,405
1579,3604Date_03_08_2019.jpg,armature,118,309,1,197
1580,3622Date_03_08_2019.jpg,armature,122,260,110,364
1581,3623Date_03_08_2019.jpg,armature,372,514,198,338
1582,3623Date_03_08_2019.jpg,armature,36,162,360,417
1583,36240Date_15_08_2019.jpg,armature,210,566,10,366
1584,36241Date_15_08_2019.jpg,armature,126,401,85,275
1585,36241Date_15_08_2019.jpg,other,37,134,103,186
1586,36241Date_15_08_2019.jpg,other,393,500,277,376
1587,36241Date_15_08_2019.jpg,other,461,524,122,183
1588,36242Date_15_08_2019.jpg,armature,118,286,131,302
1589,36242Date_15_08_2019.jpg,armature,450,702,115,302
1590,36242Date_15_08_2019.jpg,other,344,442,132,210
1591,36243Date_15_08_2019.jpg,armature,460,591,301,417
1592,36251Date_15_08_2019.jpg,armature,223,700,154,418
1593,3625Date_03_08_2019.jpg,armature,66,415,1,142
1594,3626Date_03_08_2019.jpg,armature,310,674,1,418
1595,3628Date_03_08_2019.jpg,armature,83,272,20,170
1596,3631Date_03_08_2019.jpg,armature,122,239,0,217
1597,3632Date_03_08_2019.jpg,armature,132,287,8,418
1598,36332Date_15_08_2019.jpg,armature,509,700,104,271
1599,36333Date_15_08_2019.jpg,armature,468,561,1,399
1600,3637Date_03_08_2019.jpg,armature,186,510,55,353
1601,36431Date_15_08_2019.jpg,armature,96,309,2,249
1602,36468Date_15_08_2019.jpg,armature,121,462,30,273
1603,36479Date_15_08_2019.jpg,armature,7,384,32,356
1604,36483Date_15_08_2019.jpg,armature,63,314,89,391
1605,36484Date_15_08_2019.jpg,armature,107,359,91,402
1606,3652Date_03_08_2019.jpg,armature,3,336,240,419
1607,36540Date_15_08_2019.jpg,armature,95,279,22,342
1608,36551Date_15_08_2019.jpg,armature,27,233,2,164
1609,36551Date_15_08_2019.jpg,wood,186,339,0,278
1610,36551Date_15_08_2019.jpg,wood,488,583,179,319
1611,3658Date_03_08_2019.jpg,armature,160,305,136,385
1612,3661Date_03_08_2019.jpg,armature,100,249,66,181
1613,36628Date_15_08_2019.jpg,armature,158,485,39,415
1614,36637Date_15_08_2019.jpg,armature,101,309,99,340
1615,36641Date_15_08_2019.jpg,armature,98,346,172,400
1616,36645Date_15_08_2019.jpg,armature,198,556,159,419
1617,36646Date_15_08_2019.jpg,armature,242,611,157,420
1618,3664Date_03_08_2019.jpg,armature,231,482,7,334
1619,3665Date_03_08_2019.jpg,armature,235,363,196,386
1620,3666Date_03_08_2019.jpg,armature,214,287,79,232
1621,3667Date_03_08_2019.jpg,wood,117,188,157,330
1622,3667Date_03_08_2019.jpg,wood,0,95,358,418
1623,3668Date_03_08_2019.jpg,wood,172,309,0,347
1624,3674Date_03_08_2019.jpg,armature,88,576,2,153
1625,36769Date_15_08_2019.jpg,armature,199,407,67,316
1626,36809Date_15_08_2019.jpg,armature,104,372,103,400
1627,36810Date_15_08_2019.jpg,armature,289,577,118,416
1628,36839Date_15_08_2019.jpg,armature,13,330,2,176
1629,36840Date_15_08_2019.jpg,armature,180,539,4,204
1630,36841Date_15_08_2019.jpg,armature,373,479,41,398
1631,3689Date_03_08_2019.jpg,armature,37,270,125,353
1632,3690Date_03_08_2019.jpg,armature,82,368,120,412
1633,3697Date_03_08_2019.jpg,armature,205,340,184,303
1634,36992Date_15_08_2019.jpg,armature,189,561,18,408
1635,36996Date_15_08_2019.jpg,armature,2,335,303,370
1636,37002Date_15_08_2019.jpg,armature,120,506,121,335
1637,37005Date_15_08_2019.jpg,armature,30,338,17,366
1638,37006Date_15_08_2019.jpg,armature,358,701,44,391
1639,37010Date_15_08_2019.jpg,armature,185,511,2,205
1640,37041Date_15_08_2019.jpg,armature,138,672,33,419
1641,37065Date_15_08_2019.jpg,armature,101,364,154,419
1642,37077Date_15_08_2019.jpg,armature,116,464,221,419
1643,37086Date_15_08_2019.jpg,armature,162,389,1,266
1644,37099Date_15_08_2019.jpg,armature,2,319,0,396
1645,3710Date_03_08_2019.jpg,armature,29,357,0,383
1646,37118Date_15_08_2019.jpg,armature,182,485,186,419
1647,37151Date_15_08_2019.jpg,armature,88,411,189,420
1648,37152Date_15_08_2019.jpg,wood,2,111,84,180
1649,37153Date_15_08_2019.jpg,wood,193,337,63,201
1650,37261Date_15_08_2019.jpg,armature,98,418,89,392
1651,3730Date_03_08_2019.jpg,armature,129,268,46,273
1652,37339Date_15_08_2019.jpg,armature,380,600,74,402
1653,37339Date_15_08_2019.jpg,wood,503,566,46,78
1654,3733Date_03_08_2019.jpg,armature,100,369,1,232
1655,37357Date_15_08_2019.jpg,armature,481,669,2,420
1656,37362Date_15_08_2019.jpg,armature,41,487,9,421
1657,37363Date_15_08_2019.jpg,armature,219,629,26,420
1658,3737Date_03_08_2019.jpg,armature,91,288,2,343
1659,3738Date_03_08_2019.jpg,armature,376,652,0,395
1660,3739Date_03_08_2019.jpg,armature,287,576,1,95
1661,3743Date_03_08_2019.jpg,wood,119,387,1,229
1662,3744Date_03_08_2019.jpg,wood,587,703,3,116
1663,3744Date_03_08_2019.jpg,other,535,612,13,155
1664,3745Date_03_08_2019.jpg,other,282,511,41,370
1665,37470Date_15_08_2019.jpg,armature,234,703,219,405
1666,37486Date_15_08_2019.jpg,armature,59,249,2,376
1667,37487Date_15_08_2019.jpg,armature,106,310,0,383
1668,37489Date_15_08_2019.jpg,armature,122,440,11,280
1669,37521Date_15_08_2019.jpg,armature,1,263,80,419
1670,37576Date_15_08_2019.jpg,armature,151,423,29,387
1671,37585Date_15_08_2019.jpg,armature,80,395,26,376
1672,37586Date_15_08_2019.jpg,armature,173,495,57,397
1673,3759Date_03_08_2019.jpg,wood,292,415,0,151
1674,37609Date_15_08_2019.jpg,armature,116,668,223,420
1675,37614Date_15_08_2019.jpg,armature,92,382,7,348
1676,37640Date_15_08_2019.jpg,armature,221,567,130,309
1677,3770Date_03_08_2019.jpg,wood,109,268,244,402
1678,37733Date_15_08_2019.jpg,armature,2,272,71,415
1679,37737Date_15_08_2019.jpg,armature,237,701,0,203
1680,37755Date_15_08_2019.jpg,armature,222,493,277,421
1681,37756Date_15_08_2019.jpg,armature,269,546,283,420
1682,37758Date_15_08_2019.jpg,armature,255,701,12,206
1683,37777Date_15_08_2019.jpg,armature,248,703,20,421
1684,3782Date_03_08_2019.jpg,armature,128,292,307,383
1685,37935Date_16_08_2019.jpg,armature,119,314,128,420
1686,37935Date_16_08_2019.jpg,wood,77,145,69,190
1687,37936Date_16_08_2019.jpg,armature,158,358,127,420
1688,37936Date_16_08_2019.jpg,armature,1,65,195,281
1689,37936Date_16_08_2019.jpg,wood,119,183,74,193
1690,37940Date_16_08_2019.jpg,armature,240,460,170,421
1691,37948Date_16_08_2019.jpg,armature,156,461,1,302
1692,37951Date_16_08_2019.jpg,armature,1,196,56,307
1693,37952Date_16_08_2019.jpg,armature,181,559,93,338
1694,3799Date_03_08_2019.jpg,armature,138,374,171,348
1695,38004Date_16_08_2019.jpg,wood,223,249,114,417
1696,38006Date_16_08_2019.jpg,armature,121,279,252,344
1697,38007Date_16_08_2019.jpg,armature,90,477,181,368
1698,38007Date_16_08_2019.jpg,wood,105,221,37,245
1699,3801Date_03_08_2019.jpg,armature,279,489,43,339
1700,38073Date_16_08_2019.jpg,armature,90,342,94,405
1701,38093Date_16_08_2019.jpg,armature,165,518,135,418
1702,38187Date_16_08_2019.jpg,armature,155,280,2,415
1703,3818Date_03_08_2019.jpg,armature,199,436,156,325
1704,38238Date_16_08_2019.jpg,armature,138,401,72,420
1705,38249Date_16_08_2019.jpg,wood,134,244,41,338
1706,38249Date_16_08_2019.jpg,wood,240,393,323,419
1707,3824Date_03_08_2019.jpg,armature,233,343,150,223
1708,38251Date_16_08_2019.jpg,wood,479,599,307,379
1709,38270Date_16_08_2019.jpg,armature,150,539,117,328
1710,38272Date_16_08_2019.jpg,armature,491,703,50,193
1711,38272Date_16_08_2019.jpg,armature,635,703,138,308
1712,3829Date_03_08_2019.jpg,armature,27,267,244,332
1713,38307Date_16_08_2019.jpg,armature,299,527,101,146
1714,38346Date_16_08_2019.jpg,armature,143,372,16,397
1715,38346Date_16_08_2019.jpg,armature,30,124,49,325
1716,38347Date_16_08_2019.jpg,armature,368,609,43,415
1717,38347Date_16_08_2019.jpg,armature,42,357,8,344
1718,38347Date_16_08_2019.jpg,other,175,259,6,93
1719,38351Date_16_08_2019.jpg,armature,140,380,85,419
1720,3842Date_03_08_2019.jpg,armature,1,343,1,97
1721,3883Date_03_08_2019.jpg,armature,99,226,205,330
1722,3884Date_03_08_2019.jpg,armature,481,639,68,370
1723,3889Date_03_08_2019.jpg,other,622,703,125,224
1724,3897Date_03_08_2019.jpg,wood,188,320,181,312
1725,3899Date_03_08_2019.jpg,armature,610,702,68,374
1726,3902Date_03_08_2019.jpg,armature,116,439,149,418
1727,3904Date_03_08_2019.jpg,armature,148,578,298,419
1728,3918Date_03_08_2019.jpg,armature,114,395,120,373
1729,3920Date_03_08_2019.jpg,armature,94,345,32,381
1730,3931Date_03_08_2019.jpg,armature,37,328,132,418
1731,3941Date_03_08_2019.jpg,armature,447,642,5,419
1732,3974Date_03_08_2019.jpg,armature,138,463,92,369
1733,3975Date_03_08_2019.jpg,armature,225,564,103,381
1734,3978Date_03_08_2019.jpg,armature,425,659,89,365
1735,3987Date_03_08_2019.jpg,armature,339,477,3,328
1736,3988Date_03_08_2019.jpg,armature,490,650,0,249
1737,3999Date_03_08_2019.jpg,armature,48,365,22,343
1738,4001Date_03_08_2019.jpg,wood,482,600,226,270
1739,4013Date_03_08_2019.jpg,armature,100,526,67,399
1740,4014Date_03_08_2019.jpg,armature,281,420,103,372
1741,4014Date_03_08_2019.jpg,armature,1,42,152,387
1742,4017Date_03_08_2019.jpg,armature,410,703,0,378
1743,4017Date_03_08_2019.jpg,armature,1,176,264,372
1744,4026Date_03_08_2019.jpg,armature,291,626,42,400
1745,4034Date_03_08_2019.jpg,wood,131,366,73,334
1746,4038Date_03_08_2019.jpg,armature,135,353,10,301
1747,4042Date_03_08_2019.jpg,armature,294,426,0,154
1748,4047Date_03_08_2019.jpg,armature,40,222,9,395
1749,4048Date_03_08_2019.jpg,armature,76,266,13,400
1750,4050Date_03_08_2019.jpg,wood,61,250,87,390
1751,4051Date_03_08_2019.jpg,wood,347,655,121,411
1752,4074Date_03_08_2019.jpg,armature,123,454,0,353
1753,4085Date_03_08_2019.jpg,armature,115,301,80,292
1754,4086Date_03_08_2019.jpg,armature,339,565,102,308
1755,4090Date_03_08_2019.jpg,armature,2,290,93,406
1756,4091Date_03_08_2019.jpg,armature,123,446,100,408
1757,4093Date_03_08_2019.jpg,armature,314,621,1,207
1758,4099Date_03_08_2019.jpg,armature,207,432,102,369
1759,4101Date_03_08_2019.jpg,armature,203,370,97,351
1760,4110Date_03_08_2019.jpg,armature,155,219,125,400
1761,4112Date_03_08_2019.jpg,armature,1,447,169,385
1762,4115Date_03_08_2019.jpg,wood,468,547,277,421
1763,4129Date_03_08_2019.jpg,armature,13,338,1,342
1764,4131Date_03_08_2019.jpg,armature,174,317,184,218
1765,4137Date_03_08_2019.jpg,armature,128,327,23,199
1766,4138Date_03_08_2019.jpg,armature,265,363,32,420
1767,4141Date_03_08_2019.jpg,armature,173,330,1,206
1768,4141Date_03_08_2019.jpg,armature,110,599,142,360
1769,4142Date_03_08_2019.jpg,armature,267,703,193,370
1770,4142Date_03_08_2019.jpg,armature,317,477,0,219
1771,4143Date_03_08_2019.jpg,armature,318,663,208,376
1772,4143Date_03_08_2019.jpg,armature,362,532,2,227
1773,4150Date_03_08_2019.jpg,armature,126,518,40,241
1774,4156Date_03_08_2019.jpg,armature,95,286,6,342
1775,4159Date_03_08_2019.jpg,armature,331,375,2,165
1776,4165Date_03_08_2019.jpg,armature,319,563,1,313
1777,4183Date_03_08_2019.jpg,armature,42,314,36,366
1778,4184Date_03_08_2019.jpg,armature,558,702,73,405
1779,4188Date_03_08_2019.jpg,armature,302,418,37,361
1780,4194Date_03_08_2019.jpg,armature,169,409,106,313
1781,4200Date_03_08_2019.jpg,wood,211,309,147,400
1782,4203Date_03_08_2019.jpg,armature,403,701,32,98
1783,4207Date_03_08_2019.jpg,armature,105,653,95,420
1784,4208Date_03_08_2019.jpg,armature,215,348,193,418
1785,4210Date_03_08_2019.jpg,armature,111,414,0,283
1786,4212Date_03_08_2019.jpg,armature,4,325,113,419
1787,4214Date_03_08_2019.jpg,armature,230,392,144,390
1788,4216Date_03_08_2019.jpg,armature,191,359,38,127
1789,4217Date_03_08_2019.jpg,armature,461,649,73,162
1790,4218Date_03_08_2019.jpg,armature,145,501,65,224
1791,4222Date_03_08_2019.jpg,armature,193,627,2,376
1792,4223Date_03_08_2019.jpg,armature,293,699,0,389
1793,4224Date_03_08_2019.jpg,armature,129,372,179,374
1794,4225Date_03_08_2019.jpg,armature,255,529,154,403
1795,4229Date_03_08_2019.jpg,armature,138,297,1,374
1796,4230Date_03_08_2019.jpg,armature,48,351,40,303
1797,4230Date_03_08_2019.jpg,armature,446,630,0,399
1798,4230Date_03_08_2019.jpg,armature,203,253,44,327
1799,4231Date_03_08_2019.jpg,armature,493,669,0,402
1800,4231Date_03_08_2019.jpg,armature,256,301,42,353
1801,4231Date_03_08_2019.jpg,armature,89,400,1,303
1802,4238Date_03_08_2019.jpg,armature,130,437,0,230
1803,4253Date_03_08_2019.jpg,armature,166,347,1,137
1804,4276Date_03_08_2019.jpg,armature,158,442,145,382
1805,4310Date_03_08_2019.jpg,armature,257,576,0,341
1806,4343Date_03_08_2019.jpg,armature,147,599,77,372
1807,4366Date_03_08_2019.jpg,armature,279,560,71,366
1808,4367Date_03_08_2019.jpg,armature,376,620,79,374
1809,4376Date_03_08_2019.jpg,armature,391,605,13,92
1810,4377Date_03_08_2019.jpg,armature,13,254,0,204
1811,4389Date_03_08_2019.jpg,armature,189,556,120,383
1812,4422Date_03_08_2019.jpg,armature,165,417,139,251
1813,4424Date_03_08_2019.jpg,armature,125,257,184,311
1814,4430Date_03_08_2019.jpg,wood,83,170,56,204
1815,4436Date_03_08_2019.jpg,armature,0,250,22,234
1816,4447Date_03_08_2019.jpg,armature,119,189,115,257
1817,4448Date_03_08_2019.jpg,armature,119,328,272,343
1818,4449Date_03_08_2019.jpg,armature,206,550,19,358
1819,4460Date_03_08_2019.jpg,armature,210,397,99,380
1820,4461Date_03_08_2019.jpg,armature,179,279,189,360
1821,4492Date_03_08_2019.jpg,armature,116,341,221,389
1822,4494Date_03_08_2019.jpg,armature,291,555,0,418
1823,4501Date_03_08_2019.jpg,wood,20,123,135,364
1824,4502Date_03_08_2019.jpg,wood,108,206,131,378
1825,4520Date_03_08_2019.jpg,armature,27,270,1,227
1826,4521Date_03_08_2019.jpg,armature,152,416,0,229
1827,4582Date_03_08_2019.jpg,armature,149,315,0,292
1828,4584Date_03_08_2019.jpg,armature,363,443,0,274
1829,4587Date_03_08_2019.jpg,armature,96,491,45,222
1830,4603Date_03_08_2019.jpg,armature,1,298,160,313
1831,4613Date_03_08_2019.jpg,armature,12,194,2,316
1832,4619Date_03_08_2019.jpg,armature,35,176,10,269
1833,4620Date_03_08_2019.jpg,armature,167,320,14,280
1834,4621Date_03_08_2019.jpg,armature,366,525,28,289
1835,4634Date_03_08_2019.jpg,armature,187,480,279,312
1836,4636Date_03_08_2019.jpg,armature,155,382,58,222
1837,4645Date_03_08_2019.jpg,armature,95,251,131,345
1838,4649Date_03_08_2019.jpg,armature,123,379,149,331
1839,4661Date_03_08_2019.jpg,armature,152,470,125,298
1840,4663Date_03_08_2019.jpg,armature,103,322,1,261
1841,4669Date_03_08_2019.jpg,armature,45,280,131,418
1842,4670Date_03_08_2019.jpg,armature,275,573,167,420
1843,4671Date_03_08_2019.jpg,armature,89,209,52,372
1844,4672Date_03_08_2019.jpg,armature,277,410,69,385
1845,4675Date_03_08_2019.jpg,armature,116,233,52,217
1846,4684Date_03_08_2019.jpg,armature,461,589,75,420
1847,4685Date_03_08_2019.jpg,armature,24,399,115,397
1848,4710Date_03_08_2019.jpg,armature,174,603,74,265
1849,4718Date_03_08_2019.jpg,armature,365,559,94,174
1850,4731Date_03_08_2019.jpg,armature,374,536,74,152
1851,4734Date_03_08_2019.jpg,armature,195,295,239,300
1852,4734Date_03_08_2019.jpg,armature,4,145,122,373
1853,4735Date_03_08_2019.jpg,armature,133,367,90,419
1854,4735Date_03_08_2019.jpg,armature,430,526,260,321
1855,4738Date_03_08_2019.jpg,armature,90,461,9,269
1856,4743Date_03_08_2019.jpg,armature,110,473,60,196
1857,4750Date_03_08_2019.jpg,armature,121,366,173,419
1858,4762Date_03_08_2019.jpg,armature,45,411,97,326
1859,4777Date_03_08_2019.jpg,armature,243,329,9,364
1860,4782Date_03_08_2019.jpg,armature,137,311,3,261
1861,4782Date_03_08_2019.jpg,armature,450,592,52,239
1862,4792Date_03_08_2019.jpg,armature,219,334,175,345
1863,4810Date_03_08_2019.jpg,armature,191,332,14,293
1864,4843Date_03_08_2019.jpg,armature,185,318,281,351
1865,4854Date_03_08_2019.jpg,armature,134,503,1,371
1866,4857Date_03_08_2019.jpg,armature,166,611,18,305
1867,4860Date_03_08_2019.jpg,armature,399,495,131,249
1868,4860Date_03_08_2019.jpg,armature,367,522,357,418
1869,4861Date_03_08_2019.jpg,armature,49,431,36,273
1870,4866Date_03_08_2019.jpg,armature,149,355,57,420
1871,4887Date_03_08_2019.jpg,wood,108,240,55,214
1872,4906Date_03_08_2019.jpg,armature,151,296,83,283
1873,4916Date_03_08_2019.jpg,armature,157,376,272,335
1874,4921Date_03_08_2019.jpg,armature,63,399,73,374
1875,4927Date_03_08_2019.jpg,armature,468,612,40,421
1876,4931Date_03_08_2019.jpg,armature,4,379,58,420
1877,4932Date_03_08_2019.jpg,armature,405,702,68,185
1878,4934Date_03_08_2019.jpg,armature,2,244,0,361
1879,4934Date_03_08_2019.jpg,armature,0,67,43,310
1880,4934Date_03_08_2019.jpg,armature,160,465,2,119
1881,4948Date_03_08_2019.jpg,armature,91,247,9,277
1882,4953Date_03_08_2019.jpg,armature,190,348,101,330
1883,4962Date_03_08_2019.jpg,armature,208,254,0,91
1884,4966Date_03_08_2019.jpg,armature,172,218,257,420
1885,5002Date_03_08_2019.jpg,armature,172,310,104,231
1886,5005Date_03_08_2019.jpg,armature,400,481,179,301
1887,5033Date_03_08_2019.jpg,armature,139,368,65,377
1888,5034Date_03_08_2019.jpg,armature,233,469,102,378
1889,5034Date_03_08_2019.jpg,other,48,138,223,389
1890,5037Date_03_08_2019.jpg,armature,35,345,0,280
1891,5038Date_03_08_2019.jpg,armature,114,470,2,288
1892,5045Date_03_08_2019.jpg,armature,585,670,32,420
1893,5046Date_03_08_2019.jpg,armature,135,197,261,421
1894,5050Date_03_08_2019.jpg,armature,123,404,139,359
1895,5053Date_03_08_2019.jpg,armature,626,704,213,401
1896,5060Date_03_08_2019.jpg,armature,106,257,0,372
